tweet,sentiment
"voy a confiar en que no lleuva todavia, y salgo a hacer unos kilometros con la bici.. hasta luego a todos!!",1
rajoy ha afirmado que no ha contado a nadie en bruselas la cifra de deficit y que no tiene por que hacerlo. hasta abril.,-1
"rajoy se planta en el ,% de deficit para este ao. es mejor que ,% pero seguira siendo un gran tijeretazo.",1
el gobierno se sigue comprometiento a llegar al % deficit en . asi que el recorte volvera a ser de mas de  puntos,2
"la decision de rajoy es unilateral. plantea el ,% sin consultaron previamente con bruselas ni merkel.",2
"en moncloa, empieza rueda consejo ministros. rajoy ha avanzado que deficit de  llegara al ,%. montoro y guindos explican aqui por que",-1
empieza rueda de prensa del cdeministros con vicepresidenta y ministros de guindos y montoro.,1
"gran imagen de impacto! la presidenta del gobierno en funciones, soraya saenz de santamaria, escoltada por los ministros montoro y ..",1
"el objetivo de deficit del ,% este ao y el empeo en mantener el % en  siguen suponiendo un recorte durisimo y mas recesion.",2
"crecimiento negativo de nuestra economia:  '%. hacemos el ajuste que no se hizo el ao pasado, vicepta. ss",2
"el gobierno preve que la economia espaola caera un ,% en , peor que lo pronosticado por la ue",2
el gobierno anuncia prestamo de . millones para pagar facturas sin pagar de ayuntamientos y comunidades. lo devolveran en  aos,2
se aprueban reformas en ambito de la justicia. objetivo: modernizar y reducir atascos en tribunales. espaoles=pleito. cdministros,1
el ministro guindos admite que la economia espaola seguira en caida libre hasta otoo y solo frenara la recesion a finales de ,0
"de guindos juguetea nervioso con su alianza mientras nos da, ootra vez, malas noticias. los disgustos de los viernes ya son un clasico",2
prevision del gobierno: tambien decae el consumo privado. fundamentalmente por el paro.. cdeministros,2
"el gobierno elabora los pge de  con un escenario sin la sombra de ningun brote verde. la tasa de paro la deja en ,",2
"europa debe aprender lecciones latinoamericanas de los , de aquel ajustemasliberalizacionmasprivatizacion sin contrapeso social y de crecimiento",2
"las previsiones oficiales del gobierno contemplan que el paro se dispare hasta el ,% en . traduccion: unos . parados mas",2
. parados mas a lo largo de . prevision del gobierno.,2
arte  espaa - primera edicion de arte  espaa twurl,1
evolucion del empleo en : el gobierno preve . parados mas,2
"gobierno convoca para el martes, consejo de politica fiscal y financiera.",2
"lo que no previmos es que rajoy, como el holandes, le haria una peineta a la comision europea.",-1
"la prevision del gobierno de ,% de paro supone que rozaremos los  millones de parados en espaa en . una barbaridad..",2
el fiscal general se pliega ante la conspiranoia mediatica sobre el m: los mismos que acusan de insensibilidad a los sindicatos.,2
"montoro intenta respaldar el mensaje de rajoy al decir que el gobierno se compromete a dejar el deficit real, el de verdad al % en .",-1
"techo de gasto: .m de euros. ,% menos que en . cdeministos",2
noticias de mucho miedo: aumentan los casos de bruxismo debido al estres que esta provocando la crisis twurl,2
"el gobierno preve que pib caiga el ,% este ao. se va a la peor de las hipotesis de expertos. cuanto caeran asi los ingresos fiscales?",2
"el gasto disponible para los ministerios se reduce en  en un , por ciento",1
"el gobierno adelanta que los ministerios tendran que recortar ,% sus gastos para . se plasmara el  de marzo en presupuestos generales",2
"brutal que el gobierno prevea para este ao una tasa de paro del ,%. nunca vamos a generar falsas expectativas dice de guindos",2
os gustaria vivir asi? ted turner vive con cuatro mujeres para compensar el divorcio de jane fonda twurl,1
"segun montoro, gobierno va a aplicar criterios de austeridad y control maximo en las administraciones. cdeministros",-1
"montoro descarta por completo subir las cotizaciones sociales para pagar las prestaciones de desempleo. solo faltaba!, exclama",-1
"peligro: montoro dice que en absoluto, que para nada, que ni se les pasa por la cabeza subir cotizaciones.. que solo faltaba..",2
el gobierno no baraja subir las cotizaciones sociales para compensar paro y deficit en seguridad social,2
el gobierno llama a los demas partidos a hacer un esfuerzo compartido para afrontar una situacion tan complicada,2
acaba de decir rne que el juez del olmo ordeno destruir los trenes. falso de toda falsedad. del olmo no ordeno nada.,2
montoro descarta subir mas impuestos.. y dice que el gobierno mantendra el subsidio a los que se queden si prestacion de desempleo,2
desmitificar las cifras de paro? guindos no seria tan atrevido y no cree que se llegue a los seis millones de .. twurl,2
mira que si rajoy acaba siendo el espartaco de los paises perifericos..,-1
de guindos dice que la reforma laboral empezara a dar efectos a partir del ao que viene,2
que cara tiene rubal: elogia que rajoy se conforme con hacer en  lo que zp y el no hicieron en . suya es la culpa del ao perdido.,2
con '% de paro de guindos dice que no se atreveria a decir que llegaremos a  millones. aunque habla desmitificar las cifras,2
"a pesar de los pesares montoro esta guason, y de guindos no le rie ni una gracia. las tiranteces entre ambos no son una leyenda urbana",2
"a montoro le preguntan que va a hacer el gobierno si las ccaa no se ajustan al deficit fijado.., y responde hablando de los proveedores",2
resultados completos de la encuesta dl gobierno : ciu / psc / pp  erc / icv / c's / si ,-1
el ministro guindos confirma que el credito para comunidades y ayuntamientos paguen sus facturas pendientes tendra un tipo de interes del %,2
lunchtime. aka pause.,-1
que fuerte.vuelve zp para dar lecciones de economia.hoy que se anuncian +.el nivel de desfachatez de este exhausto pais no tiene limites,2
biky coach &gt;&gt;  - completado - tie. : :: - dist. : . km - vel. : . kmh  &gt;&gt; twurl,-1
el grupo de localizacion de fugitivos la policia detiene en madrid a la responsable del asesinato de un general del ejercito en mexico :)),-1
una enorme tormenta de granizo en la ap- nos ha dejado a mas de  coches cruzados en la autopista. por suerte solo unos pocos chocaron,0
"de vuelta a casa desde a, tras accidente multiple por fuerte granizada. el coche fatal, pero todos nosotros bien. uf, que susto!",2
rajoy intenta apaciguar a sus barones. carlos e cue analiza lo dicho por rajoy y sus ministros en bruselas y madrid. twurl,-1
"a partir de las h estoy en queremos opinar en metropolitan tv, presentado por carlos fuentes,hoy con manel bustos y graciano palomo",1
ana de sande: la cm financia parte del coste de las pruebas de ingles de una entidad privada con dinero publico twurl,2
"de sande: pagan con dinero publico a unos pocos, cuando no hay para calefaccion, aulas de enlace o clases de refuerzo twurl",2
hoy area derecho de la empresa con alejandro beigveder y carlos alvarez (@ esesa escuela de negocios) [pic]: twurl,-1
un primer analisis de la decision de rajoy sobre el deficit: intento de calmar las cosas en espaa con riesgos fuera: twurl,2
no todas las noticias van a ser malas!! consumir chocolate negro podria ser bueno para el corazon twurl,1
"estas son las peliculas de este fin de semana en orbyt. visiones sobre el alzheimer, el paro o el nazismo, en orbyt  twurl",2
"de verdad tengo que pagar con mis impuestos que una nia se idigne,denuncie a sus padres a la gc porque no le pagan el finde n barna cn  aos?",2
enhorabuena al grupo libertaddigital y a luis del pino por el hallazgo sobre el -m y por su perseverancia,1
"destituido otro de los embajadores politicos herencia de zp. la embajada de argentina vuelve a manos de un diplomatico, roman oyarzun",2
" millones de parado van a necesitar una banca alternativa, propuestas ya hay.. twurl/",2
"espaa, segun el gobierno, destruira . empleos en . rajoy necesita alguna creacion de empleo pronto o la frustracion sera enorme",2
donde esta escrito que el -m no puede haber manifestaciones?son los sindicatos los que apoyan cada ao a ls victimas twurl,2
hola! a todos mis twiteros!! viernes intrepido!!,1
"el gobierno argentino de cristina fernandez,uno de ls mas corruptos dl mundo,agasaja al ex juez delincuente garzon.dios ls cria,ells s juntan",2
  tiene gallardon recambio para garcia castellon? ayer le llamo para comunicarle su cese como juez de enlace en francia,-1
"rubal dice a tenis razon en lo dl deficit. lo que tenia es informacion como vicpte y mintio como un descosido.el sabia el deficit del ,%.",2
el cuadro macro es desolador. este ao  el ajuste de milm. el ao que viene milm.y valenciano diciendo tonterias tipo la culpa es de nadie.,-1
"en el c.ministros,aprobado el objetivo de estabilidad presupuestaria y techo de gasto.base para presupuestos austeros,ajustados y realistas.",1
y la banca a lo suyo: toma prestado al % y compra bonos al %. y de prestar a la gente: . a veces ntiendo indignacion merecida cn ellos.,2
iba de granada a valencia para ir a la inauguracion del centro cultural de la rambleta. se me ha roto el coche y estoy tirado en la autopista.,2
"nos pertenece a todos, a tenor de la subvenciones. al viento solo pertenece gamesa donde ha habido rebote de gato muerto",2
"gallardon cesa al juez de enlace en francia, manuel garcia castellon, que regresara a su plaza en la audiencia, que ahora ocupa velasco.",-1
plan de pago a proveedores:importante estimulo economico de aprox. . millones de prestamo. la administracion tiene que pagar puntual.,1
"el gobierno no hace anuncios, toma decisiones que se plasman en el boe twurl twurl",-1
pues estoy bastante de acuerdo con lo que dice: zapatero reclama mas estimulos economicos y no solo reducir el deficit twurl,-1
el psoe pide explicaciones a rtve en el congreso por un reportaje de puros emitido en el telediario. !! sin comentarios.,1
justicia suprime la oficina de victimas de la guerra civil y la dictadura twurl,2
para los estudiantes de derecho: se aprueban  excepciones para quedar exentos de cursar el postgrado o convalidar sus creditos.,0
y el xxvii premio illes balears twurl,1
sarko ha departido un buen rato con los periodistas dentro del avion y luego han salido,1
para que veais que la grua ha llegado de verdad. ahi va la foto.. twurl,1
"desde que gobierna el pp . parados cada dia. y es que la crisis existe y las recetas magicas, no.",2
"por si no llego a tiempo, quiero desear toda la suerte a lourdes reyna y sadol vedri cn la rambleta que hoy arranca. empresarios por la cultura.",1
"todavia no tengo claro si esto es una cancion o un manifiesto.. twurl en cualquier caso, a las calles aunque llueva.",-1
"twurl para el primer concierto de la gira en mexico, obregon, sonora.",1
asociacion para la recuperacion de la memoria historica lamenta supresion oficina victimas guerra civil twurl,2
lo vuelvo a leer y me vuelve a gustar.por si se os paso.  what ails europe?: twurl,1
"el tiempo va pasando. hace frio. anochece, me han enviado otra grua y sigo sin noticias del taxi. pons se desespera.. twurl",2
"ha llegado el taxi! como un barco para el naufrago, aqui esta. que bonito. me voy a casa, gracias por la compaia ; ) twurl",1
"la bat dl ipad se agota. el taxi parece que tiene gasolina suficiente. vuelvo a casa, gracias amigos. ahorrare bat por si necesito luego. clic.",1
por la informacion que transmiten nuestros especialistas en bruselas y la moncloa da la sensacion de enorme division en la ue sobre ..,2
que pensara la ue de espaa y rajoy tras su intervencion de hoy alli en bruselas? pues depende. el consejo una cosa y la ..,2
netanyahu alerta de que iran podria tender una trampa a las potencias - twurl,2
grian debe de dar explicaciones sobre las comisiones supuestamente ilegales por el ere de mercasevilla twurl,2
sos! buscamos a fran sanjurjo.desaparecido en a corua desde el miercoles. twurl  por favor,2
merkel y el consejo europeo del fin de semana. twurl,-1
un chute de orgullo que hacia falta: rajoy echa su primer pulso a bruselas con tres bazas de su parte para ganarlo twurl,-1
ruben es el taxista que me ha salvado. subo su foto porque su novia tuitea y se alegrara de verlo por aqui. ya en casa twurl,1
"gracias amigo !te empiezo a seguir por tus sabias reflexiones,habia que decir a rajoy,que cierre o cambie rtve !ya esta bien!!",1
cena con viejas glorias de la facultad. recordar batallitas del pasado y del presente ..,2
